#Software: GetSingleShipInfo
#ProcessID: 5408 x64
#AppDomain: GetSingleShipInfo.exe
#FileName: D:\Code\Fuya\GetSingleShipInfo\bin\Debug\GetSingleShipInfo.exe
#BaseDirectory: D:\Code\Fuya\GetSingleShipInfo\bin\Debug\
#ApplicationType: WinForm
#CLR: 4.0.30319.42000
#OS: Windows 8 x64, afei/AFEI
#CPU: Intel(R) Core(TM) i7-6820HQ CPU @ 2.70GHz 2.71GHz 
#Memory: 7,258M/15,834M
#Date: 2017-11-20
#字段: 时间 线程ID 线程池Y网页W普通N 线程名 消息内容
#Fields: Time ThreadID IsPoolThread ThreadName Message
20:44:44.113  4 Y - DotNet.Utilities.Common v1.0.0.0       Build 2000-01-01
20:44:44.388  4 Y - GetSingleShipInfo v1.0.0.0       Build 2000-01-01
20:44:44.388  4 Y - nowtime:1511181884,now:2017-11-20 20:44:44,lasttime:2017-11-20 20:42:37,new:{"Id":{"Timestamp":0,"Machine":0,"Pid":0,"Increment":0,"CreationTime":"\/Date(0)\/"},"ShipId":413831556,"Latitude":30560746,"Longitude":114595196,"Heading":1000,"Course":27010,"Speed":1810,"Lasttime":1511181757}
20:46:13.905  4 Y - dt:2017-11-20 20:46:13,time:2017-11-20 20:42:37,latNew：30558974,lonNew114593993,own:{"Id":{"Timestamp":0,"Machine":0,"Pid":0,"Increment":0,"CreationTime":"\/Date(0)\/"},"ShipId":413831556,"Latitude":30560746,"Longitude":114595196,"Heading":1000,"Course":27010,"Speed":1810,"Lasttime":1511181973}
20:46:15.768  4 Y - dt:2017-11-20 20:46:15,time:2017-11-20 20:42:37,latNew：30558958,lonNew114593983,own:{"Id":{"Timestamp":0,"Machine":0,"Pid":0,"Increment":0,"CreationTime":"\/Date(0)\/"},"ShipId":413831556,"Latitude":30560746,"Longitude":114595196,"Heading":1000,"Course":27010,"Speed":1810,"Lasttime":1511181975}
20:46:17.650  4 Y - dt:2017-11-20 20:46:17,time:2017-11-20 20:42:37,latNew：30558941,lonNew114593972,own:{"Id":{"Timestamp":0,"Machine":0,"Pid":0,"Increment":0,"CreationTime":"\/Date(0)\/"},"ShipId":413831556,"Latitude":30560746,"Longitude":114595196,"Heading":1000,"Course":27010,"Speed":1810,"Lasttime":1511181977}
20:46:19.662  4 Y - dt:2017-11-20 20:46:19,time:2017-11-20 20:42:37,latNew：30558925,lonNew114593961,own:{"Id":{"Timestamp":0,"Machine":0,"Pid":0,"Increment":0,"CreationTime":"\/Date(0)\/"},"ShipId":413831556,"Latitude":30560746,"Longitude":114595196,"Heading":1000,"Course":27010,"Speed":1810,"Lasttime":1511181979}
20:46:21.702  4 Y - dt:2017-11-20 20:46:21,time:2017-11-20 20:42:37,latNew：30558909,lonNew114593950,own:{"Id":{"Timestamp":0,"Machine":0,"Pid":0,"Increment":0,"CreationTime":"\/Date(0)\/"},"ShipId":413831556,"Latitude":30560746,"Longitude":114595196,"Heading":1000,"Course":27010,"Speed":1810,"Lasttime":1511181981}
20:46:23.648  4 Y - dt:2017-11-20 20:46:23,time:2017-11-20 20:42:37,latNew：30558892,lonNew114593940,own:{"Id":{"Timestamp":0,"Machine":0,"Pid":0,"Increment":0,"CreationTime":"\/Date(0)\/"},"ShipId":413831556,"Latitude":30560746,"Longitude":114595196,"Heading":1000,"Course":27010,"Speed":1810,"Lasttime":1511181983}
20:46:25.815  4 Y - dt:2017-11-20 20:46:25,time:2017-11-20 20:42:37,latNew：30558876,lonNew114593929,own:{"Id":{"Timestamp":0,"Machine":0,"Pid":0,"Increment":0,"CreationTime":"\/Date(0)\/"},"ShipId":413831556,"Latitude":30560746,"Longitude":114595196,"Heading":1000,"Course":27010,"Speed":1810,"Lasttime":1511181985}
20:46:27.693  4 Y - dt:2017-11-20 20:46:27,time:2017-11-20 20:42:37,latNew：30558859,lonNew114593918,own:{"Id":{"Timestamp":0,"Machine":0,"Pid":0,"Increment":0,"CreationTime":"\/Date(0)\/"},"ShipId":413831556,"Latitude":30560746,"Longitude":114595196,"Heading":1000,"Course":27010,"Speed":1810,"Lasttime":1511181987}
20:46:29.675  5 Y - dt:2017-11-20 20:46:29,time:2017-11-20 20:42:37,latNew：30558843,lonNew114593907,own:{"Id":{"Timestamp":0,"Machine":0,"Pid":0,"Increment":0,"CreationTime":"\/Date(0)\/"},"ShipId":413831556,"Latitude":30560746,"Longitude":114595196,"Heading":1000,"Course":27010,"Speed":1810,"Lasttime":1511181989}
20:46:31.690  4 Y - dt:2017-11-20 20:46:31,time:2017-11-20 20:42:37,latNew：30558827,lonNew114593897,own:{"Id":{"Timestamp":0,"Machine":0,"Pid":0,"Increment":0,"CreationTime":"\/Date(0)\/"},"ShipId":413831556,"Latitude":30560746,"Longitude":114595196,"Heading":1000,"Course":27010,"Speed":1810,"Lasttime":1511181991}
20:46:33.702  4 Y - dt:2017-11-20 20:46:33,time:2017-11-20 20:42:37,latNew：30558810,lonNew114593886,own:{"Id":{"Timestamp":0,"Machine":0,"Pid":0,"Increment":0,"CreationTime":"\/Date(0)\/"},"ShipId":413831556,"Latitude":30560746,"Longitude":114595196,"Heading":1000,"Course":27010,"Speed":1810,"Lasttime":1511181993}
20:46:35.681  4 Y - dt:2017-11-20 20:46:35,time:2017-11-20 20:42:37,latNew：30558794,lonNew114593875,own:{"Id":{"Timestamp":0,"Machine":0,"Pid":0,"Increment":0,"CreationTime":"\/Date(0)\/"},"ShipId":413831556,"Latitude":30560746,"Longitude":114595196,"Heading":1000,"Course":27010,"Speed":1810,"Lasttime":1511181995}
20:46:37.706  4 Y - dt:2017-11-20 20:46:37,time:2017-11-20 20:42:37,latNew：30558777,lonNew114593865,own:{"Id":{"Timestamp":0,"Machine":0,"Pid":0,"Increment":0,"CreationTime":"\/Date(0)\/"},"ShipId":413831556,"Latitude":30560746,"Longitude":114595196,"Heading":1000,"Course":27010,"Speed":1810,"Lasttime":1511181997}
20:46:39.800  4 Y - dt:2017-11-20 20:46:39,time:2017-11-20 20:42:37,latNew：30558761,lonNew114593854,own:{"Id":{"Timestamp":0,"Machine":0,"Pid":0,"Increment":0,"CreationTime":"\/Date(0)\/"},"ShipId":413831556,"Latitude":30560746,"Longitude":114595196,"Heading":1000,"Course":27010,"Speed":1810,"Lasttime":1511181999}
20:46:41.700  4 Y - dt:2017-11-20 20:46:41,time:2017-11-20 20:42:37,latNew：30558745,lonNew114593843,own:{"Id":{"Timestamp":0,"Machine":0,"Pid":0,"Increment":0,"CreationTime":"\/Date(0)\/"},"ShipId":413831556,"Latitude":30560746,"Longitude":114595196,"Heading":1000,"Course":27010,"Speed":1810,"Lasttime":1511182001}
20:46:43.695  4 Y - dt:2017-11-20 20:46:43,time:2017-11-20 20:42:37,latNew：30558728,lonNew114593832,own:{"Id":{"Timestamp":0,"Machine":0,"Pid":0,"Increment":0,"CreationTime":"\/Date(0)\/"},"ShipId":413831556,"Latitude":30560746,"Longitude":114595196,"Heading":1000,"Course":27010,"Speed":1810,"Lasttime":1511182003}
